year,Year2,Indicator,Country,Value
2010,01/01/2010,Forest area (sq. km),United Kingdom,30590
2010,01/01/2010,Forest area (sq. km),Indonesia,944320
2010,01/01/2010,Forest area (sq. km),India,697900
2010,01/01/2010,Forest area (sq. km),Italy,90280
2010,01/01/2010,Forest area (sq. km),Japan,249660
2010,01/01/2010,Forest area (sq. km),South Korea,62220
2010,01/01/2010,Forest area (sq. km),Mexico,664980
2010,01/01/2010,Forest area (sq. km),Russia,8151356.25
2010,01/01/2010,Forest area (sq. km),Saudi Arabia,9770
2010,01/01/2010,Forest area (sq. km),Turkey,112030
2010,01/01/2010,Forest area (sq. km),United States,3087200
2010,01/01/2010,Forest area (sq. km),South Africa,92410
2010,01/01/2010,Population,Argentina,40788453
2010,01/01/2010,Population,Australia,22031750
2010,01/01/2010,Population,Brazil,195713635
2010,01/01/2010,Population,Canada,34004889
2010,01/01/2010,Population,China,1337705000
2010,01/01/2010,Population,Germany,81776930
2010,01/01/2010,Population,European Union,504298777
2010,01/01/2010,Population,France,65027507
2010,01/01/2010,Population,United Kingdom,62766365
2010,01/01/2010,Population,Indonesia,241834215
2010,01/01/2010,Population,India,1234281170
2010,01/01/2010,Population,Italy,59277417
2010,01/01/2010,Population,Japan,128070000
2010,01/01/2010,Population,South Korea,49554112
2010,01/01/2010,Population,Mexico,114092963
2010,01/01/2010,Population,Russia,142849449
2010,01/01/2010,Population,Saudi Arabia,27421461
2010,01/01/2010,Population,Turkey,72326988
2010,01/01/2010,Population,United States,309326085
2010,01/01/2010,Population,South Africa,51216964
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Argentina,364684.2538
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Australia,782102.6922
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Brazil,2902242.618
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Canada,764137.6753
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),China,11183810.6
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Germany,948006.7542
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),European Union,4847306.347
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),France,532133.0404
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,609586.561
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Indonesia,744790.0241
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),India,2771456.756
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Italy,489460.1327
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Japan,1350427.913
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),South Korea,628838.7211
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Mexico,643375.4336
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Russia,2603289.63
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Saudi Arabia,471266.3266
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),Turkey,422721.8742
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),United States,6713348.969
2010,01/01/2010,Greenhouse gas emissions (kt of CO2 equivalent),South Africa,502130.255
2010,01/01/2010,Urban population,Argentina,37055902
2010,01/01/2010,Urban population,Australia,18767085
2010,01/01/2010,Urban population,Brazil,165055094
2010,01/01/2010,Urban population,Canada,27522537
2010,01/01/2010,Urban population,China,658498663
2010,01/01/2010,Urban population,Germany,62940432
2010,01/01/2010,Urban population,European Union,373226783
2010,01/01/2010,Urban population,France,50961407
2010,01/01/2010,Urban population,United Kingdom,51030310
2010,01/01/2010,Urban population,Indonesia,120709130
2010,01/01/2010,Urban population,India,381763166
2010,01/01/2010,Urban population,Italy,40502481
2010,01/01/2010,Urban population,Japan,116302928
2010,01/01/2010,Urban population,South Korea,40602657
2010,01/01/2010,Urban population,Mexico,88781439
2010,01/01/2010,Urban population,Russia,105261473
2010,01/01/2010,Urban population,Saudi Arabia,22508632
2010,01/01/2010,Urban population,Turkey,51225589
2010,01/01/2010,Urban population,United States,249848865
2010,01/01/2010,Urban population,South Africa,31866171
2011,01/01/2011,Agricultural land (sq. km),Argentina,1482810
2011,01/01/2011,Agricultural land (sq. km),Australia,4096725.938
2011,01/01/2011,Agricultural land (sq. km),Brazil,2753730
2011,01/01/2011,Agricultural land (sq. km),Canada,625970
2011,01/01/2011,Agricultural land (sq. km),China,5145530
2011,01/01/2011,Agricultural land (sq. km),Germany,167190
2011,01/01/2011,Agricultural land (sq. km),European Union,1863397.693
2011,01/01/2011,Agricultural land (sq. km),France,288785.9961
2011,01/01/2011,Agricultural land (sq. km),United Kingdom,171640
2011,01/01/2011,Agricultural land (sq. km),Indonesia,565000
2011,01/01/2011,Agricultural land (sq. km),India,1796700
2011,01/01/2011,Agricultural land (sq. km),Italy,138525.9961
2011,01/01/2011,Agricultural land (sq. km),Japan,45610
2011,01/01/2011,Agricultural land (sq. km),South Korea,17560.99976
2011,01/01/2011,Agricultural land (sq. km),Mexico,1066150
2011,01/01/2011,Agricultural land (sq. km),Russia,2146500
2011,01/01/2011,Agricultural land (sq. km),Saudi Arabia,1733880
2011,01/01/2011,Agricultural land (sq. km),Turkey,382470
2011,01/01/2011,Agricultural land (sq. km),United States,4046693.125
2011,01/01/2011,Agricultural land (sq. km),South Africa,963740
2011,01/01/2011,CO2 emissions (kt),Argentina,191633.753
2011,01/01/2011,CO2 emissions (kt),Australia,391818.95
2011,01/01/2011,CO2 emissions (kt),Brazil,439412.943
2011,01/01/2011,CO2 emissions (kt),Canada,537112.824
2011,01/01/2011,CO2 emissions (kt),China,9733538.12
2011,01/01/2011,CO2 emissions (kt),Germany,732497.918
2011,01/01/2011,CO2 emissions (kt),European Union,3568090.009
2011,01/01/2011,CO2 emissions (kt),France,331804.828
2011,01/01/2011,CO2 emissions (kt),United Kingdom,447828.708
2011,01/01/2011,CO2 emissions (kt),Indonesia,603665.207
2011,01/01/2011,CO2 emissions (kt),India,1841776.419
2011,01/01/2011,CO2 emissions (kt),Italy,397994.178
2011,01/01/2011,CO2 emissions (kt),Japan,1191074.603
2011,01/01/2011,CO2 emissions (kt),South Korea,589400.577
2011,01/01/2011,CO2 emissions (kt),Mexico,484429.035
2011,01/01/2011,CO2 emissions (kt),Russia,1763405.295
2011,01/01/2011,CO2 emissions (kt),Saudi Arabia,499878.106
2011,01/01/2011,CO2 emissions (kt),Turkey,320840.498
2011,01/01/2011,CO2 emissions (kt),United States,5289680.503
2011,01/01/2011,CO2 emissions (kt),South Africa,470582.443
2011,01/01/2011,Forest area (sq. km),Argentina,282991.9922
2011,01/01/2011,Forest area (sq. km),Australia,1235190
2011,01/01/2011,Forest area (sq. km),Brazil,4974740
2011,01/01/2011,Forest area (sq. km),Canada,3472554.063
2011,01/01/2011,Forest area (sq. km),China,2021525
2011,01/01/2011,Forest area (sq. km),Germany,114110
2011,01/01/2011,Forest area (sq. km),European Union,1596042.604
2011,01/01/2011,Forest area (sq. km),France,165370
2011,01/01/2011,Forest area (sq. km),United Kingdom,30760
2011,01/01/2011,Forest area (sq. km),Indonesia,937476.0156
2011,01/01/2011,Forest area (sq. km),India,699683.9844
2011,01/01/2011,Forest area (sq. km),Italy,90817.99805
2011,01/01/2011,Forest area (sq. km),Japan,249644.0039
2011,01/01/2011,Forest area (sq. km),South Korea,62143.99902
2011,01/01/2011,Forest area (sq. km),Mexico,664063.9844
2011,01/01/2011,Forest area (sq. km),Russia,8150945.625
2011,01/01/2011,Forest area (sq. km),Saudi Arabia,9770
2011,01/01/2011,Forest area (sq. km),Turkey,113054.0039
2011,01/01/2011,Forest area (sq. km),United States,3089950
2011,01/01/2011,Forest area (sq. km),South Africa,92410
2011,01/01/2011,Population,Argentina,41261490
2011,01/01/2011,Population,Australia,22340024
2011,01/01/2011,Population,Brazil,197514534
2011,01/01/2011,Population,Canada,34339328
2011,01/01/2011,Population,China,1344130000
2011,01/01/2011,Population,Germany,80274983
2011,01/01/2011,Population,European Union,504005894
2011,01/01/2011,Population,France,65342780
2011,01/01/2011,Population,United Kingdom,63258918
2011,01/01/2011,Population,Indonesia,245116206
2011,01/01/2011,Population,India,1250288729
2011,01/01/2011,Population,Italy,59379449
2011,01/01/2011,Population,Japan,127833000
2011,01/01/2011,Population,South Korea,49936638
2011,01/01/2011,Population,Mexico,115695473
2011,01/01/2011,Population,Russia,142960868
2011,01/01/2011,Population,Saudi Arabia,28267685
2011,01/01/2011,Population,Turkey,73443863
2011,01/01/2011,Population,United States,311580009
2011,01/01/2011,Population,South Africa,52004172
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Argentina,372873.1438
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Australia,785795.15
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Brazil,2953040.519
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Canada,1033481.982
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),China,12064260
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Germany,929540.2634
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),European Union,4728177.558
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),France,502656.655
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,568061.8289
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Indonesia,763553.1649
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),India,2828845.829
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Italy,482619.0375
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Japan,1396767.261
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),South Korea,650085.5349
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Mexico,652861.2915
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Russia,2777724.31
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Saudi Arabia,514967.2626
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),Turkey,434798.4612
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),United States,6571653.977
2011,01/01/2011,Greenhouse gas emissions (kt of CO2 equivalent),South Africa,502130.255
2011,01/01/2011,Urban population,Argentina,37543830
2011,01/01/2011,Urban population,Australia,19056040
2011,01/01/2011,Urban population,Brazil,167158525
2011,01/01/2011,Urban population,Canada,27847821
2011,01/01/2011,Urban population,China,678933504
2011,01/01/2011,Urban population,Germany,61940177
2011,01/01/2011,Urban population,European Union,374086300
2011,01/01/2011,Urban population,France,51373800
2011,01/01/2011,Urban population,United Kingdom,51600299
2011,01/01/2011,Urban population,Indonesia,124016544
2011,01/01/2011,Urban population,India,391040303
2011,01/01/2011,Urban population,Italy,40641670
2011,01/01/2011,Urban population,Japan,116416235
2011,01/01/2011,Urban population,South Korea,40909592
2011,01/01/2011,Urban population,Mexico,90370891
2011,01/01/2011,Urban population,Russia,105407907
2011,01/01/2011,Urban population,Saudi Arabia,23264870
2011,01/01/2011,Urban population,Turkey,52440387
2011,01/01/2011,Urban population,United States,252205322
2011,01/01/2011,Urban population,South Africa,32630538
2012,01/01/2012,Agricultural land (sq. km),Argentina,1492540
2012,01/01/2012,Agricultural land (sq. km),Australia,4054740
2012,01/01/2012,Agricultural land (sq. km),Brazil,2756070
2012,01/01/2012,Agricultural land (sq. km),Canada,626118.0078
2012,01/01/2012,Agricultural land (sq. km),China,5145530
2012,01/01/2012,Agricultural land (sq. km),Germany,166640
2012,01/01/2012,Agricultural land (sq. km),European Union,1854247.208
2012,01/01/2012,Agricultural land (sq. km),France,288448.0078
2012,01/01/2012,Agricultural land (sq. km),United Kingdom,171820
2012,01/01/2012,Agricultural land (sq. km),Indonesia,565000
2012,01/01/2012,Agricultural land (sq. km),India,1796420
2012,01/01/2012,Agricultural land (sq. km),Italy,137290
2012,01/01/2012,Agricultural land (sq. km),Japan,45490
2012,01/01/2012,Agricultural land (sq. km),South Korea,17880
2012,01/01/2012,Agricultural land (sq. km),Mexico,1066150
2012,01/01/2012,Agricultural land (sq. km),Russia,2143500
2012,01/01/2012,Agricultural land (sq. km),Saudi Arabia,1733450
2012,01/01/2012,Agricultural land (sq. km),Turkey,384070
2012,01/01/2012,Agricultural land (sq. km),United States,4087065
2012,01/01/2012,Agricultural land (sq. km),South Africa,968410
2012,01/01/2012,CO2 emissions (kt),Argentina,192356.152
2012,01/01/2012,CO2 emissions (kt),Australia,388126.281
2012,01/01/2012,CO2 emissions (kt),Brazil,470028.726
2012,01/01/2012,CO2 emissions (kt),Canada,517457.704
2012,01/01/2012,CO2 emissions (kt),China,10028573.94
2012,01/01/2012,CO2 emissions (kt),Germany,739861.254
2012,01/01/2012,CO2 emissions (kt),European Union,3494155.955
2012,01/01/2012,CO2 emissions (kt),France,333227.624
2012,01/01/2012,CO2 emissions (kt),United Kingdom,468572.927
2012,01/01/2012,CO2 emissions (kt),Indonesia,637078.911
2012,01/01/2012,CO2 emissions (kt),India,2018503.817
2012,01/01/2012,CO2 emissions (kt),Italy,369468.585
2012,01/01/2012,CO2 emissions (kt),Japan,1230168.49
2012,01/01/2012,CO2 emissions (kt),South Korea,583966.083
2012,01/01/2012,CO2 emissions (kt),Mexico,496324.783
2012,01/01/2012,CO2 emissions (kt),Russia,1830830.424
2012,01/01/2012,CO2 emissions (kt),Saudi Arabia,564842.678
2012,01/01/2012,CO2 emissions (kt),Turkey,329560.624
2012,01/01/2012,CO2 emissions (kt),United States,5119436.361
2012,01/01/2012,CO2 emissions (kt),South Africa,468770.945
2012,01/01/2012,Forest area (sq. km),Argentina,280024.0039
2012,01/01/2012,Forest area (sq. km),Australia,1238270
2012,01/01/2012,Forest area (sq. km),Brazil,4964900
2012,01/01/2012,Forest area (sq. km),Canada,3472088.125
2012,01/01/2012,Forest area (sq. km),China,2036947.031
2012,01/01/2012,Forest area (sq. km),Germany,114130
2012,01/01/2012,Forest area (sq. km),European Union,1599735.105
2012,01/01/2012,Forest area (sq. km),France,166500
2012,01/01/2012,Forest area (sq. km),United Kingdom,30930
2012,01/01/2012,Forest area (sq. km),Indonesia,930632.0313
2012,01/01/2012,Forest area (sq. km),India,701467.9688
2012,01/01/2012,Forest area (sq. km),Italy,91355.99609
2012,01/01/2012,Forest area (sq. km),Japan,249628.0078
2012,01/01/2012,Forest area (sq. km),South Korea,62067.99805
2012,01/01/2012,Forest area (sq. km),Mexico,663147.9688
2012,01/01/2012,Forest area (sq. km),Russia,8150535.625
2012,01/01/2012,Forest area (sq. km),Saudi Arabia,9770
2012,01/01/2012,Forest area (sq. km),Turkey,114077.998
2012,01/01/2012,Forest area (sq. km),United States,3092700
2012,01/01/2012,Forest area (sq. km),South Africa,92410
2012,01/01/2012,Population,Argentina,41733271
2012,01/01/2012,Population,Australia,22733465
2012,01/01/2012,Population,Brazil,199287296
2012,01/01/2012,Population,Canada,34714222
2012,01/01/2012,Population,China,1350695000
2012,01/01/2012,Population,Germany,80425823
2012,01/01/2012,Population,European Union,505096232
2012,01/01/2012,Population,France,65659809
2012,01/01/2012,Population,United Kingdom,63700300
2012,01/01/2012,Population,Indonesia,248452413
2012,01/01/2012,Population,India,1265782790
2012,01/01/2012,Population,Italy,59539717
2012,01/01/2012,Population,Japan,127629000
2012,01/01/2012,Population,South Korea,50199853
2012,01/01/2012,Population,Mexico,117274155
2012,01/01/2012,Population,Russia,143201676
2012,01/01/2012,Population,Saudi Arabia,29155187
2012,01/01/2012,Population,Turkey,74653016
2012,01/01/2012,Population,United States,313874218
2012,01/01/2012,Population,South Africa,52834005
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Argentina,380295.3204
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Australia,761686.2739
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Brazil,2989417.957
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Canada,1027063.855
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),China,12454710.61
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Germany,951716.7111
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),European Union,4702090.246
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),France,499146.6345
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,585779.7833
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Indonesia,780550.764
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),India,3002894.928
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Italy,482634.0003
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Japan,1478858.881
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),South Korea,668989.6514
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Mexico,663424.9544
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Russia,2803398.488
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Saudi Arabia,514967.2626
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),Turkey,445640.0784
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),United States,6343840.508
2012,01/01/2012,Greenhouse gas emissions (kt of CO2 equivalent),South Africa,502130.255
