year,country,indicator,value
2010,Russian Federation,Agricultural_land_(sq. km),2139520
2010,Saudi Arabia,Agricultural_land_(sq. km),1734060
2010,Turkey,Agricultural_land_(sq. km),390120
2010,United States,Agricultural_land_(sq. km),4084261.875
2010,South Africa,Agricultural_land_(sq. km),968910
2010,Argentina,CO2_Emissions(kt),187919.082
2010,Australia,CO2_Emissions(kt),390861.863
2010,Brazil,CO2_Emissions(kt),419754.156
2010,Canada,CO2_Emissions(kt),534670.602
2010,China,CO2_Emissions(kt),8776040.416
2010,German,CO2_Emissions(kt),758859.981
2010,European Union,CO2_Emissions(kt),3709775.555
2010,France,CO2_Emissions(kt),353033.091
2010,United Kingdom,CO2_Emissions(kt),493207.833
2010,Indonesia,CO2_Emissions(kt),428760.308
2010,India,CO2_Emissions(kt),1719690.988
2010,Italy,CO2_Emissions(kt),405361.181
2010,Japan,CO2_Emissions(kt),1171624.835
2010,"Korea, Rep.",CO2_Emissions(kt),566716.515
2010,Mexico,CO2_Emissions(kt),464308.206
2010,Russian Federation,CO2_Emissions(kt),1670531.186
2010,Saudi Arabia,CO2_Emissions(kt),518491.798
2010,Turkey,CO2_Emissions(kt),298002.422
2010,United States,CO2_Emissions(kt),5395532.125
2010,South Africa,CO2_Emissions(kt),474099.096
2010,Argentina,ForestArea(sq. km),285960
2010,Australia,ForestArea(sq. km),1232110
2010,Brazil,ForestArea(sq. km),4984580
2010,Canada,ForestArea(sq. km),3473020
2010,China,ForestArea(sq. km),2006102.969
2010,German,ForestArea(sq. km),114090
2010,European Union,ForestArea(sq. km),1592350.192
2010,France,ForestArea(sq. km),164240
2010,United Kingdom,ForestArea(sq. km),30590
2010,Indonesia,ForestArea(sq. km),944320
2010,India,ForestArea(sq. km),697900
2010,Italy,ForestArea(sq. km),90280
2010,Japan,ForestArea(sq. km),249660
2010,"Korea, Rep.",ForestArea(sq. km),62220
2010,Mexico,ForestArea(sq. km),664980
2010,Russian Federation,ForestArea(sq. km),8151356.25
2010,Saudi Arabia,ForestArea(sq. km),9770
2010,Turkey,ForestArea(sq. km),112030
2010,United States,ForestArea(sq. km),3087200
2010,South Africa,ForestArea(sq. km),92410
2010,Argentina,Population,40788453
2010,Australia,Population,22031750
2010,Brazil,Population,195713635
2010,Canada,Population,34004889
2010,China,Population,1337705000
2010,German,Population,81776930
2010,European Union,Population,504298777
2010,France,Population,65027507
2010,United Kingdom,Population,62766365
2010,Indonesia,Population,241834215
2010,India,Population,1234281170
2010,Italy,Population,59277417
2010,Japan,Population,128070000
2010,"Korea, Rep.",Population,49554112
2010,Mexico,Population,114092963
2010,Russian Federation,Population,142849449
2010,Saudi Arabia,Population,27421461
2010,Turkey,Population,72326988
2010,United States,Population,309326085
2010,South Africa,Population,51216964
2010,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),364684.2538
2010,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),782102.6922
2010,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2902242.618
2010,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),764137.6753
2010,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),11183810.6
2010,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),948006.7542
2010,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),4847306.347
2010,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),532133.0404
2010,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),609586.561
2010,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),744790.0241
2010,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2771456.756
2010,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),489460.1327
2010,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1350427.913
2010,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),628838.7211
2010,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),643375.4336
2010,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2603289.63
2010,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),422721.8742
2010,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6713348.969
2010,Argentina,Urban population,37055902
2010,Australia,Urban population,18767085
2010,Brazil,Urban population,165055094
2010,Canada,Urban population,27522537
2010,China,Urban population,658498663
2010,German,Urban population,62940432
2010,European Union,Urban population,373226783
2010,France,Urban population,50961407
2010,United Kingdom,Urban population,51030310
2010,Indonesia,Urban population,120709130
2010,India,Urban population,381763166
2010,Italy,Urban population,40502481
2010,Japan,Urban population,116302928
2010,"Korea, Rep.",Urban population,40602657
2010,Mexico,Urban population,88781439
2010,Russian Federation,Urban population,105261473
2010,Saudi Arabia,Urban population,22508632
2010,Turkey,Urban population,51225589
2010,United States,Urban population,249848865
2010,South Africa,Urban population,31866171
2011,Argentina,Agricultural_land_(sq. km),1482810
2011,Australia,Agricultural_land_(sq. km),4096725.938
2011,Brazil,Agricultural_land_(sq. km),2753730
2011,Canada,Agricultural_land_(sq. km),625970
2011,China,Agricultural_land_(sq. km),5145530
2011,German,Agricultural_land_(sq. km),167190
2011,European Union,Agricultural_land_(sq. km),1863397.693
2011,France,Agricultural_land_(sq. km),288785.9961
2011,United Kingdom,Agricultural_land_(sq. km),171640
2011,Indonesia,Agricultural_land_(sq. km),565000
2011,India,Agricultural_land_(sq. km),1796700
2011,Italy,Agricultural_land_(sq. km),138525.9961
2011,Japan,Agricultural_land_(sq. km),45610
2011,"Korea, Rep.",Agricultural_land_(sq. km),17560.99976
2011,Mexico,Agricultural_land_(sq. km),1066150
2011,Russian Federation,Agricultural_land_(sq. km),2146500
2011,Saudi Arabia,Agricultural_land_(sq. km),1733880
2011,Turkey,Agricultural_land_(sq. km),382470
2011,United States,Agricultural_land_(sq. km),4046693.125
2011,South Africa,Agricultural_land_(sq. km),963740
2011,Argentina,CO2_Emissions(kt),191633.753
2011,Australia,CO2_Emissions(kt),391818.95
2011,Brazil,CO2_Emissions(kt),439412.943
2011,Canada,CO2_Emissions(kt),537112.824
2011,China,CO2_Emissions(kt),9733538.12
2011,German,CO2_Emissions(kt),732497.918
2011,European Union,CO2_Emissions(kt),3568090.009
2011,France,CO2_Emissions(kt),331804.828
2011,United Kingdom,CO2_Emissions(kt),447828.708
2011,Indonesia,CO2_Emissions(kt),603665.207
2011,India,CO2_Emissions(kt),1841776.419
2011,Italy,CO2_Emissions(kt),397994.178
2011,Japan,CO2_Emissions(kt),1191074.603
2011,"Korea, Rep.",CO2_Emissions(kt),589400.577
2011,Mexico,CO2_Emissions(kt),484429.035
2011,Russian Federation,CO2_Emissions(kt),1763405.295
2011,Saudi Arabia,CO2_Emissions(kt),499878.106
2011,Turkey,CO2_Emissions(kt),320840.498
2011,United States,CO2_Emissions(kt),5289680.503
2011,South Africa,CO2_Emissions(kt),470582.443
2011,Argentina,ForestArea(sq. km),282991.9922
2011,Australia,ForestArea(sq. km),1235190
2011,Brazil,ForestArea(sq. km),4974740
2011,Canada,ForestArea(sq. km),3472554.063
2011,China,ForestArea(sq. km),2021525
2011,German,ForestArea(sq. km),114110
2011,European Union,ForestArea(sq. km),1596042.604
2011,France,ForestArea(sq. km),165370
2011,United Kingdom,ForestArea(sq. km),30760
2011,Indonesia,ForestArea(sq. km),937476.0156
2011,India,ForestArea(sq. km),699683.9844
2011,Italy,ForestArea(sq. km),90817.99805
2011,Japan,ForestArea(sq. km),249644.0039
2011,"Korea, Rep.",ForestArea(sq. km),62143.99902
2011,Mexico,ForestArea(sq. km),664063.9844
2011,Russian Federation,ForestArea(sq. km),8150945.625
2011,Saudi Arabia,ForestArea(sq. km),9770
2011,Turkey,ForestArea(sq. km),113054.0039
2011,United States,ForestArea(sq. km),3089950
2011,South Africa,ForestArea(sq. km),92410
2011,Argentina,Population,41261490
2011,Australia,Population,22340024
2011,Brazil,Population,197514534
2011,Canada,Population,34339328
2011,China,Population,1344130000
2011,German,Population,80274983
2011,European Union,Population,504005894
2011,France,Population,65342780
2011,United Kingdom,Population,63258918
2011,Indonesia,Population,245116206
2011,India,Population,1250288729
2011,Italy,Population,59379449
2011,Japan,Population,127833000
2011,"Korea, Rep.",Population,49936638
2011,Mexico,Population,115695473
2011,Russian Federation,Population,142960868
2011,Saudi Arabia,Population,28267685
2011,Turkey,Population,73443863
2011,United States,Population,311580009
2011,South Africa,Population,52004172
2011,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),372873.1438
2011,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),785795.15
2011,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2953040.519
2011,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1033481.982
2011,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),12064260
2011,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),929540.2634
2011,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),4728177.558
2011,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),502656.655
2011,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),568061.8289
2011,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),763553.1649
2011,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2828845.829
2011,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),482619.0375
2011,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1396767.261
2011,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),650085.5349
2011,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),652861.2915
2011,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2777724.31
2011,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),514967.2626
2011,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),434798.4612
2011,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6571653.977
2011,Argentina,Urban population,37543830
2011,Australia,Urban population,19056040
2011,Brazil,Urban population,167158525
2011,Canada,Urban population,27847821
2011,China,Urban population,678933504
2011,German,Urban population,61940177
2011,European Union,Urban population,374086300
2011,France,Urban population,51373800
2011,United Kingdom,Urban population,51600299
2011,Indonesia,Urban population,124016544
2011,India,Urban population,391040303
2011,Italy,Urban population,40641670
2011,Japan,Urban population,116416235
2011,"Korea, Rep.",Urban population,40909592
2011,Mexico,Urban population,90370891
2011,Russian Federation,Urban population,105407907
2011,Saudi Arabia,Urban population,23264870
2011,Turkey,Urban population,52440387
2011,United States,Urban population,252205322
2011,South Africa,Urban population,32630538
2012,Argentina,Agricultural_land_(sq. km),1492540
2012,Australia,Agricultural_land_(sq. km),4054740
2012,Brazil,Agricultural_land_(sq. km),2756070
2012,Canada,Agricultural_land_(sq. km),626118.0078
2012,China,Agricultural_land_(sq. km),5145530
2012,German,Agricultural_land_(sq. km),166640
2012,European Union,Agricultural_land_(sq. km),1854247.208
2012,France,Agricultural_land_(sq. km),288448.0078
2012,United Kingdom,Agricultural_land_(sq. km),171820
2012,Indonesia,Agricultural_land_(sq. km),565000
2012,India,Agricultural_land_(sq. km),1796420
2012,Italy,Agricultural_land_(sq. km),137290
2012,Japan,Agricultural_land_(sq. km),45490
2012,"Korea, Rep.",Agricultural_land_(sq. km),17880
2012,Mexico,Agricultural_land_(sq. km),1066150
2012,Russian Federation,Agricultural_land_(sq. km),2143500
2012,Saudi Arabia,Agricultural_land_(sq. km),1733450
2012,Turkey,Agricultural_land_(sq. km),384070
2012,United States,Agricultural_land_(sq. km),4087065
2012,South Africa,Agricultural_land_(sq. km),968410
2012,Argentina,CO2_Emissions(kt),192356.152
2012,Australia,CO2_Emissions(kt),388126.281
2012,Brazil,CO2_Emissions(kt),470028.726
2012,Canada,CO2_Emissions(kt),517457.704
2012,China,CO2_Emissions(kt),10028573.94
2012,German,CO2_Emissions(kt),739861.254
2012,European Union,CO2_Emissions(kt),3494155.955
2012,France,CO2_Emissions(kt),333227.624
2012,United Kingdom,CO2_Emissions(kt),468572.927
2012,Indonesia,CO2_Emissions(kt),637078.911
2012,India,CO2_Emissions(kt),2018503.817
2012,Italy,CO2_Emissions(kt),369468.585
2012,Japan,CO2_Emissions(kt),1230168.49
2012,"Korea, Rep.",CO2_Emissions(kt),583966.083
2012,Mexico,CO2_Emissions(kt),496324.783
2012,Russian Federation,CO2_Emissions(kt),1830830.424
2012,Saudi Arabia,CO2_Emissions(kt),564842.678
2012,Turkey,CO2_Emissions(kt),329560.624
2012,United States,CO2_Emissions(kt),5119436.361
2012,South Africa,CO2_Emissions(kt),468770.945
2012,Argentina,ForestArea(sq. km),280024.0039
2012,Australia,ForestArea(sq. km),1238270
2012,Brazil,ForestArea(sq. km),4964900
2012,Canada,ForestArea(sq. km),3472088.125
2012,China,ForestArea(sq. km),2036947.031
2012,German,ForestArea(sq. km),114130
2012,European Union,ForestArea(sq. km),1599735.105
2012,France,ForestArea(sq. km),166500
2012,United Kingdom,ForestArea(sq. km),30930
2012,Indonesia,ForestArea(sq. km),930632.0313
2012,India,ForestArea(sq. km),701467.9688
2012,Italy,ForestArea(sq. km),91355.99609
2012,Japan,ForestArea(sq. km),249628.0078
2012,"Korea, Rep.",ForestArea(sq. km),62067.99805
2012,Mexico,ForestArea(sq. km),663147.9688
2012,Russian Federation,ForestArea(sq. km),8150535.625
2012,Saudi Arabia,ForestArea(sq. km),9770
2012,Turkey,ForestArea(sq. km),114077.998
2012,United States,ForestArea(sq. km),3092700
2012,South Africa,ForestArea(sq. km),92410
2012,Argentina,Population,41733271
2012,Australia,Population,22733465
2012,Brazil,Population,199287296
2012,Canada,Population,34714222
2012,China,Population,1350695000
2012,German,Population,80425823
2012,European Union,Population,505096232
2012,France,Population,65659809
2012,United Kingdom,Population,63700300
2012,Indonesia,Population,248452413
2012,India,Population,1265782790
2012,Italy,Population,59539717
2012,Japan,Population,127629000
2012,"Korea, Rep.",Population,50199853
2012,Mexico,Population,117274155
2012,Russian Federation,Population,143201676
2012,Saudi Arabia,Population,29155187
2012,Turkey,Population,74653016
2012,United States,Population,313874218
2012,South Africa,Population,52834005
2012,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),380295.3204
2012,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),761686.2739
2012,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2989417.957
2012,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1027063.855
2012,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),12454710.61
2012,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),951716.7111
2012,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),4702090.246
2012,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),499146.6345
2012,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),585779.7833
2012,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),780550.764
2012,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),3002894.928
2012,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),482634.0003
2012,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1478858.881
2012,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),668989.6514
2012,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),663424.9544
2012,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2803398.488
2012,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),445640.0784
2012,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6343840.508
2012,Argentina,Urban population,38027774
2012,Australia,Urban population,19414834
2012,Brazil,Urban population,169240750
2012,Canada,Urban population,28166078
2012,China,Urban population,699187267
2012,German,Urban population,62064608
2012,European Union,Urban population,375924737
2012,France,Urban population,51791144
2012,United Kingdom,Urban population,52130415
2012,Indonesia,Urban population,127396459
2012,India,Urban population,400417728
2012,Italy,Urban population,40894259
2012,Japan,Urban population,116331281
2012,"Korea, Rep.",Urban population,41089082
2012,Mexico,Urban population,91948801
2012,Russian Federation,Urban population,105669949
2012,Saudi Arabia,Urban population,24058860
2012,Turkey,Urban population,53730762
2012,United States,Urban population,254611627
2012,South Africa,Urban population,33429132
2013,Argentina,Agricultural_land_(sq. km),1491990
2013,Australia,Agricultural_land_(sq. km),3966153.125
2013,Brazil,Agricultural_land_(sq. km),2795620
2013,Canada,Agricultural_land_(sq. km),626266.0156
2013,China,Agricultural_land_(sq. km),5145530
2013,German,Agricultural_land_(sq. km),166970
2013,European Union,Agricultural_land_(sq. km),1843733.475
2013,France,Agricultural_land_(sq. km),287736.9922
2013,United Kingdom,Agricultural_land_(sq. km),172501.9922
2013,Indonesia,Agricultural_land_(sq. km),570000
2013,India,Agricultural_land_(sq. km),1796980
2013,Italy,Agricultural_land_(sq. km),136300
2013,Japan,Agricultural_land_(sq. km),45380
2013,"Korea, Rep.",Agricultural_land_(sq. km),17686.99951
2013,Mexico,Agricultural_land_(sq. km),1068580
2013,Russian Federation,Agricultural_land_(sq. km),2168400
2013,Saudi Arabia,Agricultural_land_(sq. km),1732950
2013,Turkey,Agricultural_land_(sq. km),384230
2013,United States,Agricultural_land_(sq. km),4058416.875
2013,South Africa,Agricultural_land_(sq. km),968410
2013,Argentina,CO2_Emissions(kt),189851.591
2013,Australia,CO2_Emissions(kt),372266.506
2013,Brazil,CO2_Emissions(kt),503677.118
2013,Canada,CO2_Emissions(kt),517160.677
2013,China,CO2_Emissions(kt),10258007.13
2013,German,CO2_Emissions(kt),757312.507
2013,European Union,CO2_Emissions(kt),3421472.348
2013,France,CO2_Emissions(kt),334096.703
2013,United Kingdom,CO2_Emissions(kt),458250.322
