ID,Sector,Indicator,Unit,Country_code,Country,Year,Variable,Value,Scenario
4366,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,2015,historic,0.87534854,historic
4367,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),RU,Russia,2016,historic,0.912704062,historic
4368,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,1990,historic,0.234668154,historic
4369,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,1995,historic,0.270343007,historic
4370,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,2000,historic,0.296370708,historic
4371,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,2005,historic,0.267972725,historic
4372,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,2010,historic,0.41822,historic
4373,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,2015,historic,0.448478108,historic
4374,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),SA,Saudi_Arabia,2016,historic,0.459536939,historic
4375,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,1990,historic,1.615484994,historic
4376,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,1995,historic,1.573033647,historic
4377,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,2000,historic,1.677827136,historic
4378,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,2005,historic,1.807282754,historic
4379,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,2010,historic,1.757618984,historic
4380,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,2015,historic,1.569660131,historic
4381,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),ZA,South_Africa,2016,historic,1.588855538,historic
4382,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,1990,historic,0.437764989,historic
4383,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,1995,historic,0.399310163,historic
4384,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,2000,historic,0.620743432,historic
4385,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,2005,historic,0.527002495,historic
4386,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,2010,historic,0.4936209,historic
4387,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,2015,historic,0.341333725,historic
4388,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),TR,Turkey,2016,historic,0.339535028,historic
4389,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),US,United_States,2000,historic,0.466725185,historic
4390,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),US,United_States,2005,historic,0.338512931,historic
4391,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),US,United_States,2010,historic,0.323403493,historic
4392,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),US,United_States,2015,historic,0.261591464,historic
4393,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),US,United_States,2016,historic,0.261326058,historic
4394,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,1995,historic,0.282839675,historic
4395,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,2000,historic,0.251459618,historic
4396,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,2005,historic,0.258502702,historic
4397,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,2010,historic,0.234498437,historic
4398,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,2015,historic,0.215199272,historic
4399,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),DE,Germany,2016,historic,0.202762886,historic
4400,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,1990,historic,0.159308199,historic
4401,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,1995,historic,0.152825355,historic
4402,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,2000,historic,0.135131239,historic
4403,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,2005,historic,0.136506074,historic
4404,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,2010,historic,0.119222679,historic
4405,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,2015,historic,0.093675428,historic
4406,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),FR,France,2016,historic,0.092221798,historic
4407,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,1990,historic,0.265591879,historic
4408,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,1995,historic,0.256825726,historic
4409,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,2000,historic,0.269552176,historic
4410,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,2005,historic,0.272142576,historic
4411,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,2010,historic,0.217501652,historic
4412,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,2015,historic,0.17128987,historic
4413,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),IT,Italy,2016,historic,0.166341859,historic
4414,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,1990,historic,0.322169273,historic
4415,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,1995,historic,0.276915957,historic
4416,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,2000,historic,0.257681684,historic
4417,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,2005,historic,0.248906572,historic
4418,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,2010,historic,0.220686153,historic
4419,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,2015,historic,0.150357288,historic
4420,Industry_Total,Industry_emissions_intensity_(per_GVA),tCO2_/_thsd._USD2012_(PPP),GB,United_Kingdom,2016,historic,0.129455455,historic
4421,Macro,Emissions_per_capita,tCO2e_/_cap,AR,Argentina,1990,historic,7.173592976,historic
4422,Macro,Emissions_per_capita,tCO2e_/_cap,AR,Argentina,1995,historic,7.426129214,historic
4423,Macro,Emissions_per_capita,tCO2e_/_cap,AR,Argentina,2000,historic,8.01076878,historic
4424,Macro,Emissions_per_capita,tCO2e_/_cap,AR,Argentina,2005,historic,8.343357214,historic
4425,Macro,Emissions_per_capita,tCO2e_/_cap,AR,Argentina,2010,historic,7.65393376,historic
4426,Macro,Emissions_per_capita,tCO2e_/_cap,AU,Australia,1990,historic,24.76917528,historic
4427,Macro,Emissions_per_capita,tCO2e_/_cap,AU,Australia,1995,historic,24.22376521,historic
4428,Macro,Emissions_per_capita,tCO2e_/_cap,AU,Australia,2000,historic,25.55520961,historic
4429,Macro,Emissions_per_capita,tCO2e_/_cap,AU,Australia,2005,historic,25.8883943,historic
4430,Macro,Emissions_per_capita,tCO2e_/_cap,AU,Australia,2010,historic,24.33661982,historic
4431,Macro,Emissions_per_capita,tCO2e_/_cap,AU,Australia,2015,historic,22.4610866,historic
4432,Macro,Emissions_per_capita,tCO2e_/_cap,AU,Australia,2016,historic,22.63390836,historic
4433,Macro,Emissions_per_capita,tCO2e_/_cap,AU,Australia,2017,historic,22.52120607,historic
4434,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,1990,historic,3.772487047,historic
4435,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,1995,historic,4.004648571,historic
4436,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2000,historic,4.226274787,historic
4437,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2005,historic,4.549357428,historic
4438,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2010,historic,4.814738891,historic
4439,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2015,historic,5.164123368,historic
4440,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2016,historic,4.981680129,historic
4441,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2017,historic,4.978952369,historic
4442,Macro,Emissions_per_capita,tCO2e_/_cap,CA,Canada,1990,historic,21.85806715,historic
4443,Macro,Emissions_per_capita,tCO2e_/_cap,CA,Canada,1995,historic,22.32192453,historic
4444,Macro,Emissions_per_capita,tCO2e_/_cap,CA,Canada,2000,historic,23.89796152,historic
4445,Macro,Emissions_per_capita,tCO2e_/_cap,CA,Canada,2005,historic,22.69596403,historic
4446,Macro,Emissions_per_capita,tCO2e_/_cap,CA,Canada,2010,historic,20.29427341,historic
4447,Macro,Emissions_per_capita,tCO2e_/_cap,CA,Canada,2015,historic,20.04070539,historic
4448,Macro,Emissions_per_capita,tCO2e_/_cap,CA,Canada,2016,historic,19.45966769,historic
4449,Macro,Emissions_per_capita,tCO2e_/_cap,CA,Canada,2017,historic,19.49249015,historic
4450,Macro,Emissions_per_capita,tCO2e_/_cap,CN,China,1990,historic,2.774500935,historic
4451,Macro,Emissions_per_capita,tCO2e_/_cap,CN,China,1995,historic,3.538022293,historic
4452,Macro,Emissions_per_capita,tCO2e_/_cap,CN,China,2000,historic,3.948476673,historic
4453,Macro,Emissions_per_capita,tCO2e_/_cap,CN,China,2005,historic,5.942707417,historic
4454,Macro,Emissions_per_capita,tCO2e_/_cap,CN,China,2010,historic,7.947741628,historic
4455,Macro,Emissions_per_capita,tCO2e_/_cap,CN,China,2015,historic,9.086472943,historic
4456,Macro,Emissions_per_capita,tCO2e_/_cap,CN,China,2016,historic,9.072864268,historic
4457,Macro,Emissions_per_capita,tCO2e_/_cap,CN,China,2017,historic,9.231927785,historic
4458,Macro,Emissions_per_capita,tCO2e_/_cap,IN,India,1990,historic,1.193616559,historic
4459,Macro,Emissions_per_capita,tCO2e_/_cap,IN,India,1995,historic,1.388707645,historic
4460,Macro,Emissions_per_capita,tCO2e_/_cap,IN,India,2000,historic,1.521841009,historic
4461,Macro,Emissions_per_capita,tCO2e_/_cap,IN,India,2005,historic,1.661586919,historic
4462,Macro,Emissions_per_capita,tCO2e_/_cap,IN,India,2010,historic,1.762531952,historic
4463,Macro,Emissions_per_capita,tCO2e_/_cap,IN,India,2015,historic,2.07922191,historic
4464,Macro,Emissions_per_capita,tCO2e_/_cap,ID,Indonesia,1990,historic,6.982363742,historic
4465,Macro,Emissions_per_capita,tCO2e_/_cap,ID,Indonesia,1995,historic,6.967423753,historic
4466,Macro,Emissions_per_capita,tCO2e_/_cap,ID,Indonesia,2000,historic,6.487732824,historic
4467,Macro,Emissions_per_capita,tCO2e_/_cap,ID,Indonesia,2005,historic,6.078061567,historic
4468,Macro,Emissions_per_capita,tCO2e_/_cap,ID,Indonesia,2010,historic,5.37683286,historic
4469,Macro,Emissions_per_capita,tCO2e_/_cap,ID,Indonesia,2015,historic,5.112797609,historic
4470,Macro,Emissions_per_capita,tCO2e_/_cap,ID,Indonesia,2016,historic,4.987711813,historic
4471,Macro,Emissions_per_capita,tCO2e_/_cap,JP,Japan,1990,historic,10.17382369,historic
4472,Macro,Emissions_per_capita,tCO2e_/_cap,JP,Japan,1995,historic,10.85837997,historic
4473,Macro,Emissions_per_capita,tCO2e_/_cap,JP,Japan,2000,historic,10.76066701,historic
4474,Macro,Emissions_per_capita,tCO2e_/_cap,JP,Japan,2005,historic,10.71801574,historic
4475,Macro,Emissions_per_capita,tCO2e_/_cap,JP,Japan,2010,historic,10.11574881,historic
4476,Macro,Emissions_per_capita,tCO2e_/_cap,JP,Japan,2015,historic,10.32199024,historic
4477,Macro,Emissions_per_capita,tCO2e_/_cap,JP,Japan,2016,historic,10.21082117,historic
4478,Macro,Emissions_per_capita,tCO2e_/_cap,MX,Mexico,1990,historic,5.236468305,historic
4479,Macro,Emissions_per_capita,tCO2e_/_cap,MX,Mexico,1995,historic,5.079488386,historic
4480,Macro,Emissions_per_capita,tCO2e_/_cap,MX,Mexico,2000,historic,5.35897162,historic
4481,Macro,Emissions_per_capita,tCO2e_/_cap,MX,Mexico,2005,historic,5.385821699,historic
4482,Macro,Emissions_per_capita,tCO2e_/_cap,MX,Mexico,2010,historic,5.677544865,historic
4483,Macro,Emissions_per_capita,tCO2e_/_cap,MX,Mexico,2015,historic,5.521565249,historic
4484,Macro,Emissions_per_capita,tCO2e_/_cap,RU,Russia,1990,historic,25.31214321,historic
4485,Macro,Emissions_per_capita,tCO2e_/_cap,RU,Russia,1995,historic,16.34245033,historic
4486,Macro,Emissions_per_capita,tCO2e_/_cap,RU,Russia,2000,historic,15.36198552,historic
4487,Macro,Emissions_per_capita,tCO2e_/_cap,RU,Russia,2005,historic,17.20730556,historic
4488,Macro,Emissions_per_capita,tCO2e_/_cap,RU,Russia,2010,historic,17.93415821,historic
4489,Macro,Emissions_per_capita,tCO2e_/_cap,RU,Russia,2015,historic,18.13897276,historic
4490,Macro,Emissions_per_capita,tCO2e_/_cap,RU,Russia,2016,historic,18.19867857,historic
4491,Macro,Emissions_per_capita,tCO2e_/_cap,SA,Saudi_Arabia,1990,historic,10.28472411,historic
4492,Macro,Emissions_per_capita,tCO2e_/_cap,SA,Saudi_Arabia,1995,historic,12.56385407,historic
4493,Macro,Emissions_per_capita,tCO2e_/_cap,SA,Saudi_Arabia,2000,historic,14.58537988,historic
4494,Macro,Emissions_per_capita,tCO2e_/_cap,SA,Saudi_Arabia,2005,historic,17.49503688,historic
4495,Macro,Emissions_per_capita,tCO2e_/_cap,SA,Saudi_Arabia,2010,historic,19.39867464,historic
4496,Macro,Emissions_per_capita,tCO2e_/_cap,SA,Saudi_Arabia,2015,historic,19.68155852,historic
4497,Macro,Emissions_per_capita,tCO2e_/_cap,ZA,South_Africa,1990,historic,9.637358005,historic
4498,Macro,Emissions_per_capita,tCO2e_/_cap,ZA,South_Africa,1995,historic,9.638925616,historic
4499,Macro,Emissions_per_capita,tCO2e_/_cap,ZA,South_Africa,2000,historic,10.23054444,historic
4500,Macro,Emissions_per_capita,tCO2e_/_cap,ZA,South_Africa,2005,historic,10.69525603,historic
4501,Macro,Emissions_per_capita,tCO2e_/_cap,ZA,South_Africa,2010,historic,10.95814104,historic
4502,Macro,Emissions_per_capita,tCO2e_/_cap,ZA,South_Africa,2015,historic,10.24820688,historic
4503,Macro,Emissions_per_capita,tCO2e_/_cap,ZA,South_Africa,2016,historic,10.22978876,historic
4504,Macro,Emissions_per_capita,tCO2e_/_cap,TR,Turkey,1990,historic,4.065149209,historic
4505,Macro,Emissions_per_capita,tCO2e_/_cap,TR,Turkey,1995,historic,4.233458769,historic
4506,Macro,Emissions_per_capita,tCO2e_/_cap,TR,Turkey,2000,historic,4.726424464,historic
4507,Macro,Emissions_per_capita,tCO2e_/_cap,TR,Turkey,2005,historic,4.965872951,historic
4508,Macro,Emissions_per_capita,tCO2e_/_cap,TR,Turkey,2010,historic,5.51246514,historic
4509,Macro,Emissions_per_capita,tCO2e_/_cap,TR,Turkey,2015,historic,6.01303392,historic
4510,Macro,Emissions_per_capita,tCO2e_/_cap,TR,Turkey,2016,historic,6.244686145,historic
4511,Macro,Emissions_per_capita,tCO2e_/_cap,TR,Turkey,2017,historic,6.488203071,historic
4512,Macro,Emissions_per_capita,tCO2e_/_cap,US,United_States,1990,historic,25.26968402,historic
4513,Macro,Emissions_per_capita,tCO2e_/_cap,US,United_States,1995,historic,25.30537234,historic
4514,Macro,Emissions_per_capita,tCO2e_/_cap,US,United_States,2000,historic,25.67174555,historic
4515,Macro,Emissions_per_capita,tCO2e_/_cap,US,United_States,2005,historic,24.8786485,historic
4516,Macro,Emissions_per_capita,tCO2e_/_cap,US,United_States,2010,historic,22.4541554,historic
4517,Macro,Emissions_per_capita,tCO2e_/_cap,US,United_States,2015,historic,20.64264013,historic
4518,Macro,Emissions_per_capita,tCO2e_/_cap,US,United_States,2016,historic,20.09890385,historic
4519,Macro,Emissions_per_capita,tCO2e_/_cap,US,United_States,2017,historic,19.86164554,historic
4520,Macro,Emissions_per_capita,tCO2e_/_cap,DE,Germany,1990,historic,16.44445902,historic
4521,Macro,Emissions_per_capita,tCO2e_/_cap,DE,Germany,1995,historic,13.55703944,historic
4522,Macro,Emissions_per_capita,tCO2e_/_cap,DE,Germany,2000,historic,12.65342555,historic
4523,Macro,Emissions_per_capita,tCO2e_/_cap,DE,Germany,2005,historic,11.97263705,historic
4524,Macro,Emissions_per_capita,tCO2e_/_cap,DE,Germany,2010,historic,11.61740479,historic
4525,Macro,Emissions_per_capita,tCO2e_/_cap,DE,Germany,2015,historic,10.88187032,historic
4526,Macro,Emissions_per_capita,tCO2e_/_cap,DE,Germany,2016,historic,10.92540252,historic
4527,Macro,Emissions_per_capita,tCO2e_/_cap,FR,France,1990,historic,9.889096886,historic
4528,Macro,Emissions_per_capita,tCO2e_/_cap,FR,France,1995,historic,9.634207994,historic
4529,Macro,Emissions_per_capita,tCO2e_/_cap,FR,France,2000,historic,9.56699757,historic
4530,Macro,Emissions_per_capita,tCO2e_/_cap,FR,France,2005,historic,9.220806757,historic
4531,Macro,Emissions_per_capita,tCO2e_/_cap,FR,France,2010,historic,8.304066204,historic
4532,Macro,Emissions_per_capita,tCO2e_/_cap,FR,France,2015,historic,7.478294328,historic
4533,Macro,Emissions_per_capita,tCO2e_/_cap,FR,France,2016,historic,7.499892218,historic
4534,Macro,Emissions_per_capita,tCO2e_/_cap,IT,Italy,1990,historic,9.098526727,historic
4535,Macro,Emissions_per_capita,tCO2e_/_cap,IT,Italy,1995,historic,9.275688871,historic
4536,Macro,Emissions_per_capita,tCO2e_/_cap,IT,Italy,2000,historic,9.723321796,historic
4537,Macro,Emissions_per_capita,tCO2e_/_cap,IT,Italy,2005,historic,9.853228344,historic
4538,Macro,Emissions_per_capita,tCO2e_/_cap,IT,Italy,2010,historic,8.425423356,historic
4539,Macro,Emissions_per_capita,tCO2e_/_cap,IT,Italy,2015,historic,7.01569108,historic
4540,Macro,Emissions_per_capita,tCO2e_/_cap,IT,Italy,2016,historic,7.022395507,historic
4541,Macro,Emissions_per_capita,tCO2e_/_cap,GB,United_Kingdom,1990,historic,14.13259881,historic
4542,Macro,Emissions_per_capita,tCO2e_/_cap,GB,United_Kingdom,1995,historic,13.09296797,historic
4543,Macro,Emissions_per_capita,tCO2e_/_cap,GB,United_Kingdom,2000,historic,12.23077789,historic
4544,Macro,Emissions_per_capita,tCO2e_/_cap,GB,United_Kingdom,2005,historic,11.52318786,historic
4545,Macro,Emissions_per_capita,tCO2e_/_cap,GB,United_Kingdom,2010,historic,9.629063136,historic
4546,Macro,Emissions_per_capita,tCO2e_/_cap,GB,United_Kingdom,2015,historic,7.880334793,historic
4547,Macro,Emissions_per_capita,tCO2e_/_cap,GB,United_Kingdom,2016,historic,7.466294882,historic
4548,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,AR,Argentina,1990,historic,59.13104818,historic
4549,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,AR,Argentina,1995,historic,64.97634725,historic
4550,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,AR,Argentina,2000,historic,69.90909687,historic
4551,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,AR,Argentina,2005,historic,72.0518846,historic
4552,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,AR,Argentina,2010,historic,80.54745236,historic
4553,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,AR,Argentina,2015,historic,83.17339282,historic
